codigo,marca,razon_social,direccion,region,cod_region,comuna,cod_comuna,lat,lng,precio_93,precio_95,precio_97,precio_DI,fecha_93,fecha_95,fecha_97,fecha_DI
co320101,COPEC,ORELLANA CONCHA RAFAEL,MERINO JARPA CON PANAMERICANA NORTE KM 973,Atacama,03,Chañaral,03201,-26.340071229736314,-70.618856549263,1307000.0,1334000.0,1358000.0,1060000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co320102,COPEC,Administradora de ventas al detalle ltda.,Panamericana norte 800,Atacama,03,Chañaral,03201,-26.3354963,-70.58495920000001,1307000.0,1334000.0,1358000.0,1060000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe320101,ARAMCO,Inmb. e Inv.es. San José Ltda.,Panamericana Norte Siete 0,Atacama,03,Chañaral,03201,-26.337287674311803,-70.60803651809692,,,,,,,,
sh320101,SHELL,INVERSIONES ROPIMA SPA,Panamericana Norte Km. 980,Atacama,03,Chañaral,03201,-26.340059211074426,-70.61883240938187,1307000.0,1334000.0,1358000.0,1060000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co320202,COPEC,administradora de ventas al detalle Ltda,MANUEL ANTONIO MATTA 400,Atacama,03,Diego de Almagro,03202,-26.390144552329435,-70.03868401050568,1305000.0,1333000.0,1359000.0,1057000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co320203,COPEC,Administradora de ventas al detalle ltda.,AV. EL TOFO 043,Atacama,03,Diego de Almagro,03202,-26.387410257301124,-70.04230499267578,1305000.0,1330000.0,1356000.0,1057000.0,2025-10-09,2025-10-10,2025-10-09,2025-10-09
co320204,OASIS,INVERSIONES OASIS 24 HRS LIMITADA,M. J. GARRO KM 123R. C-17 0,Atacama,03,Diego de Almagro,03202,-26.393966,-70.041487,1305000.0,1330000.0,,1057000.0,2025-10-09,2025-10-09,,2025-10-09
co330101,COPEC,ESTACION DE SERVICIOS JASEN LTDA. RUT: 76.546.893-0,"PANAMERICANA NORTE, CRUCE CAMINO HUASCO 0",Atacama,03,Vallenar,03301,-28.573102699032898,-70.78628540039062,1318000.0,1343000.0,1368000.0,1063000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co330102,COPEC,Administradora de Ventas al Detalle Ltda.,BRASIL 1001,Atacama,03,Vallenar,03301,-28.580489401639912,-70.76175928115845,1312000.0,1337000.0,1362000.0,1056000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
co330103,COPEC,Comercializadora y Distribuidora Alfaro Limitada,MARAÑON 1280,Atacama,03,Vallenar,03301,-28.575740866652886,-70.75546145439148,1319000.0,1344000.0,1369000.0,1062000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe330101,ARAMCO,Inmobiliaria e Inversiones San José Limitada,Panamericana Norte cruce huasco 0,Atacama,03,Vallenar,03301,-28.572876567301353,-70.78615665435791,1310000.0,1337000.0,1364000.0,1052000.0,2025-09-23,2025-09-23,2025-09-23,2025-09-23
sh330101,SHELL,Sociedad Comercial e Inversiones V & F Y Compaï¿½ia Ltda.,Ramírez /Avda. Matta 1,Atacama,03,Vallenar,03301,-28.57122767539905,-70.76616883277893,1319000.0,1344000.0,1369000.0,1062000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh330102,SHELL,Socobar Spa,Serrano/Valdivia 1892,Atacama,03,Vallenar,03301,-28.581243117637275,-70.75291067361832,1311000.0,1338000.0,1365000.0,1051000.0,2025-09-19,2025-09-19,2025-09-19,2025-09-19
sh330103,SHELL,SOCIEDAD COMERCIASL E INVERSIONES V Y F LTDA.,Serrano 299,Atacama,03,Vallenar,03301,-28.581200721255787,-70.75290262699127,1319000.0,1344000.0,1369000.0,1062000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co330401,COPEC,Comercial Vesta y Cia Limitada,Ignacio Carrera Pinto 167,Atacama,03,Huasco,03304,-28.46487,-71.21875,1318000.0,1346000.0,1371000.0,1061000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh330401,SHELL,GASMAX SPA,Carretera Huasco 495,Atacama,03,Huasco,03304,-28.464517784702515,-71.21057331562042,1318000.0,1346000.0,1371000.0,1061000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
ag410101,Gasco Autogas,Autogasco,Balmaceda 3850,Coquimbo,04,La Serena,04101,-29.93627640771037,-71.26073062419891,,,,,,,,
co410101,COPEC,Comercial PetrÃ³leos Altas Cumbres Ltda,AV. COLO COLO 4486,Coquimbo,04,La Serena,04101,-29.914838931662764,-71.21084958314896,1304000.0,1333000.0,1362000.0,1055000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410102,COPEC,Andres Carlos Apey Valenzuela estacion de servicios eirl,"PANAMERICANA NORTE, ESQ. FCO. AGUIRRE Km 476",Coquimbo,04,La Serena,04101,-29.906483063348872,-71.25706672668457,1304000.0,1333000.0,1362000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410104,COPEC,KAPTOL Ltda,Balmaceda 1839,Coquimbo,04,La Serena,04101,-29.91780539852207,-71.253901720047,1292000.0,1321000.0,1347000.0,1035000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410105,COPEC,GAETE Y DIAZ COMERCIAL Y SERVICIOS LTDA.,COLO COLO s/n La Antena 00,Coquimbo,04,La Serena,04101,-29.911157056050893,-71.22219061923027,1304000.0,1333000.0,1362000.0,1055000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410106,COPEC,COMERCIAL LA PAMPA LIMITADA,Avda Jose Manuel Balmaceda 4895,Coquimbo,04,La Serena,04101,-29.94388572273865,-71.2646456232788,1298000.0,1327000.0,1353000.0,1039000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410107,COPEC,Comercial Baruch y Servicios Ltda,G. GONZALEZ VIDELA 1965,Coquimbo,04,La Serena,04101,-29.919421109359757,-71.24894231557846,1297000.0,1331000.0,1359000.0,1050000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410108,COPEC,Estacion de servicio Perez Bravo Limitada,NICARAGUA 1480,Coquimbo,04,La Serena,04101,-29.88855998937283,-71.24258279800415,1303000.0,1332000.0,1361000.0,1051000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
co410109,COPEC,BAHRS SOLAR GONZALO GERARDO,"PANAMERICANA NORTE KM 480, SECTOR V 00",Coquimbo,04,La Serena,04101,-29.83827,-71.2559133,1304000.0,1333000.0,1362000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410110,COPEC,COMERCIALIZADORA Y DISTRIBUIDORA DEL NORTE LIMITADA,Av. El Islon 2561,Coquimbo,04,La Serena,04101,-29.88777781654734,-71.24636913408506,1303000.0,1332000.0,1361000.0,1051000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410111,COPEC,COMERCIAL Y SERVICIOS BARRIOS AROCA LTDA,4 esquinas 1550,Coquimbo,04,La Serena,04101,-29.9445558,-71.24304719999998,1302000.0,1331000.0,1359000.0,1050000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410112,COPEC,Sociedad Comercializadora y Distribuidora de Combustibles Pacifico Sur Ltda,"Parcela 20 Vega Sur, caletera ruta 5 norte km 46 0",Coquimbo,04,La Serena,04101,-29.941195,-71.280320,1304000.0,1333000.0,1362000.0,1056000.0,2025-10-08,2025-10-08,2025-10-08,2025-10-08
co410113,COPEC,Sociedad Comercializadora Y Distribuidora Esperanza Ltda,Av Colo Colo 5300,Coquimbo,04,La Serena,04101,-29.919029,-71.200130,1304000.0,1333000.0,1362000.0,1055000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb410102,APM,Combustibles APM Norte SpA.,Nicaragua 1990,Coquimbo,04,La Serena,04101,-29.8831898,-71.24167560000001,1303000.0,1332000.0,,1051000.0,2025-10-09,2025-10-09,,2025-10-09
pe410101,ARAMCO,ESMAX RED LIMITADA,Balmaceda 1665,Coquimbo,04,La Serena,04101,-29.91616408843823,-71.25311851501465,,,,,,,,
pe410102,ARAMCO,Jasen Spa,Balmaceda 3464,Coquimbo,04,La Serena,04101,-29.932501589649902,-71.25930905342102,1298000.0,1327000.0,1353000.0,1041000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-09
pe410103,ARAMCO,inversiones gorigoitia spa,Ruta 5 Norte esq. Juan de Dios Peni 0,Coquimbo,04,La Serena,04101,-29.907929232067698,-71.25701308250427,1304000.0,1333000.0,1363000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe410104,ARAMCO,INVERSIONES LUGO LIMITADA,Avda. Cuatro Esquinas 1580,Coquimbo,04,La Serena,04101,-29.94494948485099,-71.240973243486,1302000.0,1331000.0,1359000.0,1050000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-09
pe410105,ARAMCO,S Y S COMBUSTIBLES LTDA.,Avenida Guillermo Ulriksen 1630,Coquimbo,04,La Serena,04101,-29.920285,-71.233636,1302000.0,1331000.0,1359000.0,1050000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh410101,SHELL,ESTACIONES DE SERVICIO H.I.L. SPA,Balmaceda esq Brasil 306,Coquimbo,04,La Serena,04101,-29.9009516230403,-71.24955654144287,,,,,,,,
sh410102,SHELL,RENAGAS SPA,Balmaceda esquina 4 Esquinas 3507,Coquimbo,04,La Serena,04101,-29.932994369592553,-71.26016736030579,1298000.0,1327000.0,1353000.0,1041000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh410103,SHELL,GASAL S.P.A,Avda. Islon/Nicaragua 564689,Coquimbo,04,La Serena,04101,-29.887327485202256,-71.24292075634003,1303000.0,1332000.0,1361000.0,1051000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh410104,SHELL,INVERSIONES CLAUDIO DIAZ URIZAR EIRL,Avda. Huanhuali s/n° esq  Panamericana Norte 0,Coquimbo,04,La Serena,04101,-29.91407205,-71.25894849,1298000.0,1327000.0,1353000.0,1041000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh410105,SHELL,LENCK Y CIA,Avda. Balmaceda 2884,Coquimbo,04,La Serena,04101,-29.925170037584266,-71.25706672668457,,,,,,,,
sh410106,SHELL,Distruidora de combustible Pizarro Pino Spa.,AVDA. CUATRO ESQUINAS 1617,Coquimbo,04,La Serena,04101,-29.94563517,-71.24125408,1302000.0,1331000.0,1359000.0,1050000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh410107,SHELL,Distribuidora y comercializadora pipa spa,Avenida Balmaceda 5505,Coquimbo,04,La Serena,04101,-29.94597436,-71.26675374,1298000.0,1327000.0,1353000.0,1041000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
te410101,SHELL,Sociedad Comercial Paiva Galleguillos limitada,Ruta 41 7801,Coquimbo,04,La Serena,04101,-29.92545891,-71.18101243,1304000.0,1333000.0,1362000.0,1055000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
ag410201,Gasco Autogas,Autogasco - Jaime Pino Arancibia/10.530.939-2,Las Azucenas 519,Coquimbo,04,Coquimbo,04102,-29.9792626,-71.34149259999998,,,,,,,,
co410201 ,COPEC,ESTACION DE SERVICIO BAQUEDANO LIMI TADA,"BAQUEDANO, MERINO JARPA 00",Coquimbo,04,Coquimbo,04102,-29.960885,-71.334764,1294000.0,1323000.0,1352000.0,1044000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410205,COPEC,COMERCIAL Y SERVICIOS COVICO LIMITADA,AV. ALESSANDRI 1209,Coquimbo,04,Coquimbo,04102,-29.975496748693736,-71.33501172065735,1294000.0,1323000.0,1352000.0,1044000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410205,COPEC,COMERCIAL Y SERVICIOS COVICO LIMITADA,AV. ALESSANDRI 1209,Coquimbo,04,Coquimbo,04102,-29.975496748693736,-71.33501172065735,1294000.0,1323000.0,1352000.0,1044000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410207,COPEC,SANDRO SCHIAPPACASSE  S.A.,CARRETERA PANAMERICANA NORTE KM 455 00,Coquimbo,04,Coquimbo,04102,-30.01218397048687,-71.37884438037872,1304000.0,1333000.0,1362000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410208,COPEC,COMERCIAL LINCOYAN,LOS COPIHUES 650,Coquimbo,04,Coquimbo,04102,-29.979107300245097,-71.34077847003937,1304000.0,1333000.0,1362000.0,1055000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410209,COPEC,COMERCIALIZADORA Y DISTRIBUIDORA NIVALDO ANTONIO ALFARO RAMIREZ EIRL,AVDA LA CANTERA 1935,Coquimbo,04,Coquimbo,04102,-29.9715278,-71.3042165,1294000.0,1323000.0,1353000.0,1039000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-10
co410210,COPEC,Comercial y Servicios Mauad Ltda.,Totoral Lote 3A Tongoy 0,Coquimbo,04,Coquimbo,04102,-30.256970,-71.492958,,1324000.0,,1007000.0,,2025-06-16,,2025-06-16
co410211,COPEC,Administradora de Ventas al Detalle Ltda.,TALCA 315,Coquimbo,04,Coquimbo,04102,-29.9611106,-71.2639157,1298000.0,1327000.0,1353000.0,1039000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410212,COPEC,COMERCIALIZADORA Y DISTRIBUIDORA FUENTES Y SEPULVEDA LIMITADA,en Avda. La Cantera 1860,Coquimbo,04,Coquimbo,04102,-29.971643,-71.301469,1294000.0,1323000.0,1353000.0,1039000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-10
li410201,LIPIGAS,Lipigas,BARRIO INDUSTRIAL SITIO 62 000,Coquimbo,04,Coquimbo,04102,-29.971535213930757,-71.26474857330322,,,,,,,,
pb410201,ARAMCO,DISTRIBUIDORA THE MALFER DIAZ SPA,AVDA. SUECIA 701,Coquimbo,04,Coquimbo,04102,-29.97128194915134,-71.31978213787079,1294000.0,1323000.0,1352000.0,1044000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-09
pb410203,Sin Bandera,SERVICIOS CALLEGARI LTDA,"Sitio 3, Pan de Azúcar 0",Coquimbo,04,Coquimbo,04102,-30.006506,-71.257812  ,1296000.0,,,1037000.0,2025-10-09,,,2025-10-09
pb410204,VIVA COMBUSTIBLES,Cuarta Combustibles Spa,25 de mayo esq panamericana norte 1,Coquimbo,04,Coquimbo,04102,-29.966739338203492,-71.32401466369629,1274000.0,1305000.0,,1030000.0,2025-09-30,2025-09-30,,2025-09-30
pb410204,VIVA COMBUSTIBLES,Cuarta Combustibles Spa,25 de mayo esq panamericana norte 1,Coquimbo,04,Coquimbo,04102,-29.966739338203492,-71.32401466369629,1274000.0,1305000.0,,1030000.0,2025-09-30,2025-09-30,,2025-09-30
pb410204,VIVA COMBUSTIBLES,Cuarta Combustibles Spa,25 de mayo esq panamericana norte 1,Coquimbo,04,Coquimbo,04102,-29.966739338203492,-71.32401466369629,1274000.0,1305000.0,,1030000.0,2025-09-30,2025-09-30,,2025-09-30
pe410201,ARAMCO,Esmax Red Limitada,Darío Salas 301,Coquimbo,04,Coquimbo,04102,-29.976292965416217,-71.34494077085037,1304000.0,1333000.0,1362000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe410202,ARAMCO,JASEN SPA,Panamericana 5 Norte/cruce La Cantera 2100,Coquimbo,04,Coquimbo,04102,-29.9638998104413,-71.31815671920776,1294000.0,1323000.0,1357000.0,1044000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-09
sh410202,SHELL,ALTO ROSARIO SPA,Avda. Alessandri 147,Coquimbo,04,Coquimbo,04102,-29.964866467298833,-71.3428544998169,1294000.0,1323000.0,1352000.0,1044000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh410203,SHELL,COMERCIAL TORELY SPA,Panamericana Norte/cruce Peñuelas 0,Coquimbo,04,Coquimbo,04102,-29.94770226234405,-71.28555178642273,1304000.0,1333000.0,1367000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh410205,SHELL,Alto Rosario SpA,Chorrillos 1250,Coquimbo,04,Coquimbo,04102,-29.965886558930233,-71.32822304964066,1294000.0,1323000.0,1357000.0,1044000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh410206,SHELL,LENCK y CIA,Melgarejo 1200,Coquimbo,04,Coquimbo,04102,-29.955176236549356,-71.33792996406555,,,,,,,,
sh410207,SHELL,RAFAEL OSORIO Y CIA LTDA.,La Cantera 1955,Coquimbo,04,Coquimbo,04102,-29.96833974,-71.30717042,1294000.0,1323000.0,1354000.0,1041000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh410208,SHELL,Gasal Spa,ruta D43 1011,Coquimbo,04,Coquimbo,04102,-29.96661122,-71.26572629,1298000.0,1327000.0,1353000.0,1039000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh410209,SHELL,GASAL S.P.A,Avenida La Cantera 1370,Coquimbo,04,Coquimbo,04102,-29.9723771,-71.30140391,1294000.0,1323000.0,1354000.0,1041000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh410210,ARAMCO,S Y S COMBUSTIBLES LTDA,AVENIDA REGIMIENTO ARICA 1641,Coquimbo,04,Coquimbo,04102,-29.948950495079952,-71.27536787756631,1298000.0,1327000.0,1353000.0,1041000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
te410201,SHELL,sociedad C & L ltda.,"Panamericana Norte Km. 460, La Herradura 0",Coquimbo,04,Coquimbo,04102,-29.979574292501198,-71.34747862815857,1304000.0,1333000.0,1362000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh41010,SHELL,SOCIEDAD COMERCIAL SERVET SPA,Regimiento Arica 655,Coquimbo,04,Coquimbo,04102,-29.94990952,-71.26801144,1298000.0,1327000.0,1358000.0,1039000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb410211,ARAMCO,Esmax Red Limitada,"Avenida Waldo Alcalde, esquina Ruta D-43",Coquimbo,04,Coquimbo,04102,-29.97882058597095,-71.26221978706454,1298000.0,1327000.0,1353000.0,1039000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-09
co410301,COPEC,COMERCIALIZADORA ORIETTA JESSICA ARAYA PANGUE EIRL,EL SALITRE 20,Coquimbo,04,Andacollo,04103,-30.226321103688523,-71.08435928821564,1299000.0,1326000.0,1356000.0,1050000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co410601,COPEC,EstaciÃ³n de Servicio JimÃ©nez Ltda,LAS DELICIAS CON SARGENTO ALDEA 22,Coquimbo,04,Vicuña,04106,-30.03641476667186,-70.71717023849487,1311000.0,1339000.0,1367000.0,1054000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe410601,ARAMCO,DISTRIBUIDORA THE MALFER DIAZ SPA,RUTA 41 N 037 KM 79 0,Coquimbo,04,Vicuña,04106,-29.98053314688533,-70.56278663275242,1321000.0,1349000.0,1377000.0,1064000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-09
sh410601,SHELL,sociedad comercial servet spa,Avda Faustino Sarmiento esquina O'Higgins,Coquimbo,04,Vicuña,04106,-30.036730559301137,-70.70390939712524,1311000.0,1339000.0,1367000.0,1054000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co420101,COPEC,Combustibles Huifquenco Ltda,salvador allende 01150,Coquimbo,04,Illapel,04201,-31.64007,-71.17716,1265000.0,1296000.0,1328000.0,1015000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh420101,ARAMCO,Combustibles Illapel SPA,Independencia esq Uruguay 0208,Coquimbo,04,Illapel,04201,-31.63357481955042,-71.17107510566711,1265000.0,1296000.0,1329000.0,1016000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
te420101,SHELL,Godoy & Simoncelli SPA,Avda. Presidente Salvador Allende 444,Coquimbo,04,Illapel,04201,-31.63552049940998,-71.1728185415268,1265000.0,1296000.0,1328000.0,1015000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb420202,Sin Bandera,Combustibles Canela,Ruta D-71 km 17.5 Canela Baja 000,Coquimbo,04,Canela,04202,-31.39234811626504,-71.44264340400696,1326000.0,1357000.0,,1038000.0,2025-10-09,2025-10-09,,2025-10-09
sh420201,SHELL,INVERSIONES ENEX S.A,PANAMERICANA NORTE KM 265 000,Coquimbo,04,Canela,04202,-31.57106486,-71.53835629,1267000.0,1299000.0,1332000.0,1021000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co420301,COPEC,COMERCIAL DISTRIBUIDORA MANIF LIMITADA,PANAMERICANA NORTE KM 195 00,Coquimbo,04,Los Vilos,04203,-32.15285693959718,-71.51150643825531,1267000.0,1299000.0,1331000.0,1011000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co420302,COPEC,0,CARRETERA PANAMERICANA NORTE KM 225. Av. Caupolican 225,Coquimbo,04,Los Vilos,04203,-31.909498766255837,-71.4921087026596,1267000.0,1299000.0,1331000.0,1011000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co420303,COPEC,Comercial y Turismo Amancay Limitada,PANAMERICANA NORTE KM 227 00,Coquimbo,04,Los Vilos,04203,-31.888453393824033,-71.49181365966797,1267000.0,1299000.0,1331000.0,1011000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co420304,COPEC,Administradora de ventas al detalle ltda.,CARRETERA PANAMERICANA NORTE KM  EJE PONIENTE 204,Coquimbo,04,Los Vilos,04203,-32.0784938501902,-71.5175011134593,1267000.0,1299000.0,1331000.0,1011000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co420305,COPEC,Administradora de Ventas el Detalle Ltda.,CARRETERA PANAMERICANA NORTE KM  EJE ORIENTE 204,Coquimbo,04,Los Vilos,04203,-32.0800119963127,-71.5157523132615,1267000.0,1299000.0,1331000.0,1011000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe420301,PETROBRAS,Comercial Manriquez y Alvarez SPA,Panamericana Norte km. 225. camino central el espino 225,Coquimbo,04,Los Vilos,04203,-31.900131,-71.490812,1267000.0,1299000.0,1331000.0,1011000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
co420401,COPEC,Ivan Igor Bizama Damke,"Carretera D-81, Lote E 0",Coquimbo,04,Salamanca,04204,-31.774752949578843,-70.99502969335936,,,,1015000.0,,,,2025-10-09
co420402,COPEC,"BIZAMA DAMKE, IVAN",O'HIGGINS 490,Coquimbo,04,Salamanca,04204,-31.782518284454067,-70.96056193113327,1269000.0,1299000.0,1331000.0,1015000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
te420401,SHELL,inversiones santa apolonia spa,Jose Joaquin Perez 400,Coquimbo,04,Salamanca,04204,-31.78284154,-70.9641038,1269000.0,1299000.0,1331000.0,1015000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
ag430101,Gasco Autogas,Autogasco,ariztia oriente 000,Coquimbo,04,Ovalle,04301,-30.602605693299676,-71.1965560913086,,,,,,,,
co430101,COPEC,AGUILERA BUSTAMANTE Y CIA. LTDA.,"ARIZTIA, ESQ. ANTONIO TIRADO 00",Coquimbo,04,Ovalle,04301,-30.602698038372804,-71.1967921257019,1306000.0,1332000.0,1356000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co430102,COPEC,COM.FERNANDEZ Y GONZALEZ LTDA. RUT:77.619.730-0,BENAVENTE 836,Coquimbo,04,Ovalle,04301,-30.59784518554938,-71.18767529726028,1303000.0,1329000.0,1353000.0,1055000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co430103,COPEC,Comercializadora y Distribuidora Norte Chico Ltda,PANAMERICANA NORTE KM 370 00,Coquimbo,04,Ovalle,04301,-30.7188558,-71.4960012,1304000.0,1333000.0,1362000.0,1056000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
co430104,COPEC,COMERCIAL MULTIMAXUSA BURGOS LTDA.,SOCOS ESQ. VICTORIA 420,Coquimbo,04,Ovalle,04301,-30.60178381827076,-71.20492190122604,1306000.0,1332000.0,1356000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co430105,SHELL,SOCIEDAD COMERCIAL ALFA LIMITADA,"Ruta D43 km. 4,5",Coquimbo,04,Ovalle,04301,-30.56437798,-71.17904112,1306000.0,1332000.0,1356000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co430106,COPEC,COMERCIAL GABE LTDA,ARIZTIA ORIENTE 1031,Coquimbo,04,Ovalle,04301,-30.609060, -71.193763,1306000.0,1332000.0,1356000.0,1057000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb430101,SHELL,Comercial el Valle ltda,PROLONGACION BENAVENTE 1735,Coquimbo,04,Ovalle,04301,-30.59505567,-71.17517976,1306000.0,1332000.0,1356000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe430101,ARAMCO,EKANO SPA,Vicuña Mackenna esq Libertad 955,Coquimbo,04,Ovalle,04301,-30.60589312368574,-71.20975255966187,1306000.0,1335000.0,1359000.0,1059000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
rt430101,Ruta V45,New Energy Spa,Vicuña Mackenna 1661,Coquimbo,04,Ovalle,04301,-30.608994,-71.217903,1305000.0,1331000.0,,1057000.0,2025-10-09,2025-10-09,,2025-10-09
sh430101,SHELL,Serviovalle EIRL,Ariztia esq La Feria 0,Coquimbo,04,Ovalle,04301,-29.9943562773418,-71.265726292008,1306000.0,1332000.0,1356000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh430102,SHELL,SOCIEDAD COMERCIAL MIRADOR LTDA,Avda. Vicuña Mackenna 975,Coquimbo,04,Ovalle,04301,-30.60673539,-71.21064599,1309000.0,1334000.0,1357000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh430103,SHELL,Soc Comercial MyC Ltda,Ariztia esq Tangue 0,Coquimbo,04,Ovalle,04301,-30.60412706715759,-71.19719713926315,1306000.0,1332000.0,1359000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co430108,COPEC,Soc. Com. Sharpe Hnas Ltda,Avenida Manuel Peñafiel,Coquimbo,04,Ovalle,04301,-30.582822320133864,-71.18997671300392,1306000.0,1332000.0,1356000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
